年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2017,7,10,8,30,0,18.16,NAN,94,NAN,NAN,NAN,NAN,90.1,524.2,NAN,NAN,NAN,NAN,216.8,16.69576,16.05646,0.078 ,0.256 ,0.505 ,NAN
2017,7,10,9,0,0,17.78,NAN,94.3,NAN,NAN,NAN,NAN,90.1,383.9,NAN,NAN,NAN,NAN,157.6,16.79048,16.07295,0.078 ,0.255 ,0.505 ,NAN
2017,7,10,9,30,0,17.97,NAN,93.1,NAN,NAN,NAN,NAN,90.1,362.6,NAN,NAN,NAN,NAN,145,16.8701,16.10241,0.077 ,0.253 ,0.505 ,NAN
2017,7,10,10,0,0,17.58,NAN,95.6,NAN,NAN,NAN,NAN,90.1,334.3,NAN,NAN,NAN,NAN,129.1,16.93851,16.13813,0.077 ,0.251 ,0.505 ,NAN
2017,7,10,10,30,0,17.53,NAN,96.4,NAN,NAN,NAN,NAN,90.1,392.3,NAN,NAN,NAN,NAN,152.5,16.98786,16.17444,0.077 ,0.249 ,0.506 ,NAN
2017,7,10,11,0,0,17.72,NAN,95.7,NAN,NAN,NAN,NAN,90.2,418,NAN,NAN,NAN,NAN,164.5,17.02851,16.20492,0.077 ,0.248 ,0.505 ,NAN
2017,7,10,11,30,0,18.02,NAN,95.8,NAN,NAN,NAN,NAN,90.2,555.1,NAN,NAN,NAN,NAN,221.2,17.07553,16.23459,0.077 ,0.246 ,0.506 ,NAN
2017,7,10,12,0,0,18.28,NAN,96.2,NAN,NAN,NAN,NAN,90.2,382.3,NAN,NAN,NAN,NAN,155.5,17.12899,16.26585,0.077 ,0.246 ,0.506 ,NAN
2017,7,10,12,30,0,18.17,NAN,97,NAN,NAN,NAN,NAN,90.1,477.1,NAN,NAN,NAN,NAN,187.2,17.18749,16.29971,0.078 ,0.245 ,0.506 ,NAN
2017,7,10,13,0,0,18.69,NAN,95.7,NAN,NAN,NAN,NAN,90.2,670.4,NAN,NAN,NAN,NAN,272.7,17.23738,16.33544,0.077 ,0.244 ,0.506 ,NAN
2017,7,10,13,30,0,19.32,NAN,93.3,NAN,NAN,NAN,NAN,90.1,814,NAN,NAN,NAN,NAN,336.9,17.31666,16.37503,0.078 ,0.243 ,0.506 ,NAN
2017,7,10,14,0,0,19.46,NAN,91.1,NAN,NAN,NAN,NAN,90.2,617.5,NAN,NAN,NAN,NAN,255.2,17.42742,16.42555,0.077 ,0.242 ,0.506 ,NAN
2017,7,10,14,30,0,19.43,NAN,89.4,NAN,NAN,NAN,NAN,90.2,611.1,NAN,NAN,NAN,NAN,252.6,17.54173,16.49047,0.078 ,0.241 ,0.506 ,NAN
2017,7,10,15,0,0,19.88,NAN,87.6,NAN,NAN,NAN,NAN,90.2,525.2,NAN,NAN,NAN,NAN,223.5,17.63179,16.55951,0.078 ,0.241 ,0.506 ,NAN
2017,7,10,15,30,0,19.97,NAN,85.9,NAN,NAN,NAN,NAN,90.2,436.9,NAN,NAN,NAN,NAN,190.4,17.704,16.62431,0.078 ,0.239 ,0.506 ,NAN
2017,7,10,16,0,0,19.9,NAN,86.8,NAN,NAN,NAN,NAN,90.2,445.8,NAN,NAN,NAN,NAN,180.7,17.75191,16.68603,0.078 ,0.239 ,0.506 ,NAN
2017,7,10,16,30,0,19.45,NAN,90.5,NAN,NAN,NAN,NAN,90.2,275.6,NAN,NAN,NAN,NAN,111.3,17.78961,16.73832,0.077 ,0.237 ,0.506 ,NAN
2017,7,10,17,0,0,17.79,NAN,96.8,NAN,NAN,NAN,NAN,90.2,151.1,NAN,NAN,NAN,NAN,61.72,17.8274,16.78095,0.079 ,0.275 ,0.507 ,NAN
2017,7,10,17,30,0,17.59,NAN,98.1,NAN,NAN,NAN,NAN,90.2,145.9,NAN,NAN,NAN,NAN,60.11,17.82383,16.82469,0.079 ,0.275 ,0.507 ,NAN
2017,7,10,18,0,0,18.14,NAN,97.1,NAN,NAN,NAN,NAN,90.2,373.8,NAN,NAN,NAN,NAN,165.6,17.77759,16.8531,0.079 ,0.273 ,0.507 ,NAN
2017,7,10,18,30,0,18.09,NAN,96.6,NAN,NAN,NAN,NAN,90.2,95.8,NAN,NAN,NAN,NAN,39.61,17.75399,16.8622,0.079 ,0.271 ,0.507 ,NAN
2017,7,10,19,0,0,17.56,NAN,97.3,NAN,NAN,NAN,NAN,90.2,93.7,NAN,NAN,NAN,NAN,38.24,17.72296,16.86366,0.079 ,0.269 ,0.507 ,NAN
2017,7,10,19,30,0,17.26,NAN,98.4,NAN,NAN,NAN,NAN,90.3,93.1,NAN,NAN,NAN,NAN,38.87,17.67778,16.85804,0.079 ,0.268 ,0.508 ,NAN
2017,7,10,20,0,0,17.25,NAN,98.7,NAN,NAN,NAN,NAN,90.3,13.25,NAN,NAN,NAN,NAN,5.399,17.61953,16.84443,0.079 ,0.266 ,0.508 ,NAN
2017,7,10,20,30,0,17.03,NAN,99.1,NAN,NAN,NAN,NAN,90.3,3.138,NAN,NAN,NAN,NAN,0.951,17.5603,16.82251,0.079 ,0.266 ,0.508 ,NAN
2017,7,10,21,0,0,16.86,NAN,99.3,NAN,NAN,NAN,NAN,90.3,1.7,NAN,NAN,NAN,NAN,0.337,17.49896,16.79334,0.079 ,0.264 ,0.508 ,NAN
2017,7,10,21,30,0,16.72,NAN,99.5,NAN,NAN,NAN,NAN,90.3,0.064,NAN,NAN,NAN,NAN,0,17.42963,16.75992,0.079 ,0.263 ,0.508 ,NAN
2017,7,10,22,0,0,16.64,NAN,99.8,NAN,NAN,NAN,NAN,90.3,0.002,NAN,NAN,NAN,NAN,0,17.35656,16.71982,0.079 ,0.263 ,0.508 ,NAN
2017,7,10,22,30,0,16.48,NAN,100,NAN,NAN,NAN,NAN,90.2,0.002,NAN,NAN,NAN,NAN,0,17.28241,16.67673,0.079 ,0.262 ,0.509 ,NAN
2017,7,10,23,0,0,16.4,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,17.21696,16.63316,0.078 ,0.261 ,0.509 ,NAN
2017,7,10,23,30,0,16.36,NAN,100,NAN,NAN,NAN,NAN,90.2,0.001,NAN,NAN,NAN,NAN,0,17.15265,16.59106,0.078 ,0.261 ,0.509 ,NAN
2017,7,10,24,0,0,16.31,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,17.09495,16.54805,0.079 ,0.260 ,0.509 ,NAN
2017,7,11,0,30,0,16.26,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,17.03614,16.50537,0.079 ,0.259 ,0.509 ,NAN
2017,7,11,1,0,0,16.19,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,16.97711,16.45805,0.079 ,0.259 ,0.509 ,NAN
2017,7,11,1,30,0,15.99,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,16.91893,16.41253,0.079 ,0.258 ,0.509 ,NAN
2017,7,11,2,0,0,15.82,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,16.86138,16.36873,0.079 ,0.258 ,0.510 ,NAN
2017,7,11,2,30,0,15.6,NAN,100,NAN,NAN,NAN,NAN,90.3,0.004,NAN,NAN,NAN,NAN,0,16.80038,16.32204,0.079 ,0.257 ,0.509 ,NAN
2017,7,11,3,0,0,15.5,NAN,100,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,16.74314,16.28013,0.079 ,0.257 ,0.510 ,NAN
2017,7,11,3,30,0,15.52,NAN,100,NAN,NAN,NAN,NAN,90.3,0,NAN,NAN,NAN,NAN,0,16.68643,16.23525,0.079 ,0.256 ,0.509 ,NAN
2017,7,11,4,0,0,15.43,NAN,100,NAN,NAN,NAN,NAN,90.3,0.064,NAN,NAN,NAN,NAN,0,16.62885,16.18984,0.079 ,0.256 ,0.509 ,NAN
2017,7,11,4,30,0,15.16,NAN,100,NAN,NAN,NAN,NAN,90.3,2.685,NAN,NAN,NAN,NAN,0.498,16.57939,16.14725,0.079 ,0.255 ,0.510 ,NAN
2017,7,11,5,0,0,14.92,NAN,100,NAN,NAN,NAN,NAN,90.3,22.26,NAN,NAN,NAN,NAN,8.37,16.52838,16.1047,0.079 ,0.255 ,0.510 ,NAN
2017,7,11,5,30,0,14.82,NAN,100,NAN,NAN,NAN,NAN,90.3,87.1,NAN,NAN,NAN,NAN,37.74,16.46842,16.05861,0.079 ,0.255 ,0.509 ,NAN
2017,7,11,6,0,0,14.78,NAN,99.3,NAN,NAN,NAN,NAN,90.3,190.5,NAN,NAN,NAN,NAN,128.8,16.41166,16.01322,0.079 ,0.254 ,0.509 ,NAN
2017,7,11,6,30,0,14.95,NAN,95.6,NAN,NAN,NAN,NAN,90.3,288,NAN,NAN,NAN,NAN,128.6,16.36753,15.96908,0.079 ,0.254 ,0.510 ,NAN
2017,7,11,7,0,0,15.17,NAN,93.9,NAN,NAN,NAN,NAN,90.3,427.1,NAN,NAN,NAN,NAN,186.1,16.33844,15.92711,0.079 ,0.254 ,0.510 ,NAN
2017,7,11,7,30,0,15.3,NAN,89.8,NAN,NAN,NAN,NAN,90.3,509.4,NAN,NAN,NAN,NAN,230,16.33978,15.89647,0.079 ,0.254 ,0.510 ,NAN
2017,7,11,8,0,0,15.58,NAN,87,NAN,NAN,NAN,NAN,90.4,610.5,NAN,NAN,NAN,NAN,262.1,16.3587,15.87763,0.079 ,0.253 ,0.510 ,NAN
2017,7,11,8,30,0,16.24,NAN,82.9,NAN,NAN,NAN,NAN,90.3,955,NAN,NAN,NAN,NAN,401.9,16.38681,15.8636,0.079 ,0.253 ,0.509 ,NAN
2017,7,11,9,0,0,17.2,NAN,76.02,NAN,NAN,NAN,NAN,90.4,1648,NAN,NAN,NAN,NAN,683.1,16.43397,15.86569,0.079 ,0.253 ,0.509 ,NAN
2017,7,11,9,30,0,17.55,NAN,72.87,NAN,NAN,NAN,NAN,90.4,1358,NAN,NAN,NAN,NAN,554.4,16.47973,15.87542,0.078 ,0.251 ,0.510 ,NAN
2017,7,11,10,0,0,17.92,NAN,70.35,NAN,NAN,NAN,NAN,90.4,1615,NAN,NAN,NAN,NAN,639,16.52961,15.88992,0.078 ,0.250 ,0.510 ,NAN
2017,7,11,10,30,0,18.45,NAN,65.25,NAN,NAN,NAN,NAN,90.4,1891,NAN,NAN,NAN,NAN,732.9,16.62889,15.91263,0.079 ,0.249 ,0.510 ,NAN
2017,7,11,11,0,0,18.81,NAN,64.51,NAN,NAN,NAN,NAN,90.3,1529,NAN,NAN,NAN,NAN,599.2,16.83911,15.95883,0.078 ,0.248 ,0.510 ,NAN
2017,7,11,11,30,0,19.75,NAN,59.23,NAN,NAN,NAN,NAN,90.3,1609,NAN,NAN,NAN,NAN,648.3,17.08264,16.04675,0.078 ,0.247 ,0.510 ,NAN
2017,7,11,12,0,0,20.3,NAN,56.43,NAN,NAN,NAN,NAN,90.3,1112,NAN,NAN,NAN,NAN,450.8,17.30057,16.15981,0.078 ,0.246 ,0.510 ,NAN
2017,7,11,12,30,0,21.78,NAN,46.73,NAN,NAN,NAN,NAN,90.3,2774,NAN,NAN,NAN,NAN,1096,17.49685,16.28357,0.078 ,0.245 ,0.510 ,NAN
2017,7,11,13,0,0,21.44,NAN,48.42,NAN,NAN,NAN,NAN,90.3,1456,NAN,NAN,NAN,NAN,594.7,17.76841,16.41922,0.078 ,0.244 ,0.510 ,NAN
2017,7,11,13,30,0,21.91,NAN,49.2,NAN,NAN,NAN,NAN,90.3,2160,NAN,NAN,NAN,NAN,862,18.0369,16.57882,0.078 ,0.243 ,0.510 ,NAN
2017,7,11,14,0,0,22.54,NAN,47.01,NAN,NAN,NAN,NAN,90.3,1754,NAN,NAN,NAN,NAN,705,18.28609,16.747,0.078 ,0.243 ,0.510 ,NAN
2017,7,11,14,30,0,21.74,NAN,48.48,NAN,NAN,NAN,NAN,90.2,1561,NAN,NAN,NAN,NAN,636,18.55066,16.92217,0.078 ,0.242 ,0.510 ,NAN
2017,7,11,15,0,0,22.68,NAN,45.94,NAN,NAN,NAN,NAN,90.2,1970,NAN,NAN,NAN,NAN,796.1,18.69605,17.09667,0.078 ,0.241 ,0.510 ,NAN
2017,7,11,15,30,0,21.88,NAN,47.88,NAN,NAN,NAN,NAN,90.3,1342,NAN,NAN,NAN,NAN,554.1,18.83764,17.23468,0.078 ,0.240 ,0.510 ,NAN
2017,7,11,16,0,0,21.4,NAN,50.74,NAN,NAN,NAN,NAN,90.3,1396,NAN,NAN,NAN,NAN,576.5,18.90089,17.35698,0.078 ,0.239 ,0.510 ,NAN
2017,7,11,16,30,0,21.26,NAN,52,NAN,NAN,NAN,NAN,90.3,1156,NAN,NAN,NAN,NAN,486.7,18.91033,17.46308,0.078 ,0.239 ,0.510 ,NAN
2017,7,11,17,0,0,22.03,NAN,48.4,NAN,NAN,NAN,NAN,90.3,1253,NAN,NAN,NAN,NAN,543.1,18.88134,17.52169,0.078 ,0.238 ,0.510 ,NAN
2017,7,11,17,30,0,21.17,NAN,49.08,NAN,NAN,NAN,NAN,90.2,827,NAN,NAN,NAN,NAN,373.2,18.84976,17.56221,0.078 ,0.237 ,0.510 ,NAN
2017,7,11,18,0,0,20.56,NAN,52.31,NAN,NAN,NAN,NAN,90.3,783.3,NAN,NAN,NAN,NAN,364.6,18.7928,17.58597,0.078 ,0.237 ,0.510 ,NAN
2017,7,11,18,30,0,20.22,NAN,54.96,NAN,NAN,NAN,NAN,90.3,732.3,NAN,NAN,NAN,NAN,350.5,18.70927,17.58777,0.078 ,0.236 ,0.510 ,NAN
2017,7,11,19,0,0,19.14,NAN,57.9,NAN,NAN,NAN,NAN,90.3,388.3,NAN,NAN,NAN,NAN,271.6,18.61803,17.57751,0.078 ,0.236 ,0.510 ,NAN
2017,7,11,19,30,0,18.25,NAN,63.03,NAN,NAN,NAN,NAN,90.3,183.4,NAN,NAN,NAN,NAN,156,18.49292,17.54648,0.078 ,0.235 ,0.510 ,NAN
2017,7,11,20,0,0,17.26,NAN,68.87,NAN,NAN,NAN,NAN,90.3,110.1,NAN,NAN,NAN,NAN,96.7,18.34616,17.50529,0.078 ,0.235 ,0.510 ,NAN
2017,7,11,20,30,0,15.46,NAN,81,NAN,NAN,NAN,NAN,90.3,41.46,NAN,NAN,NAN,NAN,15.57,18.19109,17.4486,0.078 ,0.235 ,0.510 ,NAN
2017,7,11,21,0,0,13.79,NAN,88.2,NAN,NAN,NAN,NAN,90.4,5.904,NAN,NAN,NAN,NAN,0.508,18.02288,17.3733,0.078 ,0.235 ,0.510 ,NAN
2017,7,11,21,30,0,13.75,NAN,87,NAN,NAN,NAN,NAN,90.4,0.177,NAN,NAN,NAN,NAN,0,17.83804,17.28478,0.078 ,0.235 ,0.510 ,NAN
2017,7,11,22,0,0,14.34,NAN,83.5,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,17.66142,17.18611,0.078 ,0.234 ,0.510 ,NAN
2017,7,11,22,30,0,13.8,NAN,87.7,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,17.50326,17.07803,0.078 ,0.234 ,0.510 ,NAN
2017,7,11,23,0,0,12.99,NAN,92.1,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,17.35199,16.97686,0.078 ,0.234 ,0.510 ,NAN
2017,7,11,23,30,0,13.99,NAN,89.6,NAN,NAN,NAN,NAN,90.4,0.001,NAN,NAN,NAN,NAN,0,17.20053,16.8691,0.078 ,0.234 ,0.510 ,NAN
2017,7,11,24,0,0,13.66,NAN,95.3,NAN,NAN,NAN,NAN,90.4,0.001,NAN,NAN,NAN,NAN,0,17.07481,16.76621,0.078 ,0.234 ,0.510 ,NAN
2017,7,12,0,30,0,13.54,NAN,96.4,NAN,NAN,NAN,NAN,90.4,0.003,NAN,NAN,NAN,NAN,0,16.96883,16.66805,0.078 ,0.234 ,0.510 ,NAN
2017,7,12,1,0,0,13.44,NAN,95.8,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,16.87376,16.57767,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,1,30,0,13.29,NAN,95.9,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,16.78419,16.4946,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,2,0,0,12.89,NAN,96.9,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,16.69562,16.41576,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,2,30,0,12.67,NAN,97.2,NAN,NAN,NAN,NAN,90.3,0,NAN,NAN,NAN,NAN,0,16.60682,16.34076,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,3,0,0,12.25,NAN,96.8,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,16.51066,16.26308,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,3,30,0,11.88,NAN,98.2,NAN,NAN,NAN,NAN,90.3,0.001,NAN,NAN,NAN,NAN,0,16.40299,16.1858,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,4,0,0,11.64,NAN,98.6,NAN,NAN,NAN,NAN,90.3,0.116,NAN,NAN,NAN,NAN,0,16.29425,16.10463,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,4,30,0,10.98,NAN,98.7,NAN,NAN,NAN,NAN,90.3,5.038,NAN,NAN,NAN,NAN,0.622,16.19298,16.02114,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,5,0,0,10.03,NAN,98.9,NAN,NAN,NAN,NAN,90.3,41.61,NAN,NAN,NAN,NAN,18.46,16.08616,15.93849,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,5,30,0,9.82,NAN,99.2,NAN,NAN,NAN,NAN,90.3,96,NAN,NAN,NAN,NAN,60.15,15.96868,15.85333,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,6,0,0,10,NAN,99.4,NAN,NAN,NAN,NAN,90.3,109.7,NAN,NAN,NAN,NAN,85.8,15.84849,15.76683,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,6,30,0,11.07,NAN,99.6,NAN,NAN,NAN,NAN,90.3,130.5,NAN,NAN,NAN,NAN,170,15.73822,15.6765,0.078 ,0.233 ,0.510 ,NAN
2017,7,12,7,0,0,13.69,NAN,86.3,NAN,NAN,NAN,NAN,90.3,227.3,NAN,NAN,NAN,NAN,214.5,15.62679,15.58117,0.078 ,0.232 ,0.510 ,NAN
2017,7,12,7,30,0,14.28,NAN,83.1,NAN,NAN,NAN,NAN,90.3,346.7,NAN,NAN,NAN,NAN,206.5,15.54627,15.49888,0.078 ,0.232 ,0.510 ,NAN
2017,7,12,8,0,0,14.9,NAN,77.83,NAN,NAN,NAN,NAN,90.3,509.5,NAN,NAN,NAN,NAN,218.2,15.51792,15.41479,0.078 ,0.232 ,0.510 ,NAN
2017,7,12,8,30,0,15.5,NAN,73.64,NAN,NAN,NAN,NAN,90.3,691.7,NAN,NAN,NAN,NAN,287.3,15.54226,15.36787,0.078 ,0.231 ,0.510 ,NAN
2017,7,12,9,0,0,15.8,NAN,69.48,NAN,NAN,NAN,NAN,90.3,760.8,NAN,NAN,NAN,NAN,316.4,15.60481,15.32805,0.078 ,0.231 ,0.510 ,NAN
2017,7,12,9,30,0,16.33,NAN,67.12,NAN,NAN,NAN,NAN,90.3,806,NAN,NAN,NAN,NAN,337.6,15.74578,15.33123,0.078 ,0.230 ,0.510 ,NAN
2017,7,12,10,0,0,16.33,NAN,67.35,NAN,NAN,NAN,NAN,90.3,576,NAN,NAN,NAN,NAN,243.9,16.00048,15.36985,0.077 ,0.230 ,0.510 ,NAN
2017,7,12,10,30,0,16.49,NAN,66.4,NAN,NAN,NAN,NAN,90.3,617.4,NAN,NAN,NAN,NAN,252.5,16.23437,15.45027,0.078 ,0.229 ,0.510 ,NAN
2017,7,12,11,0,0,16.39,NAN,67.75,NAN,NAN,NAN,NAN,90.3,516.9,NAN,NAN,NAN,NAN,217.8,16.42848,15.54473,0.077 ,0.229 ,0.510 ,NAN
2017,7,12,11,30,0,17.27,NAN,64.65,NAN,NAN,NAN,NAN,90.2,1194,NAN,NAN,NAN,NAN,495.1,16.57907,15.64122,0.077 ,0.228 ,0.510 ,NAN
2017,7,12,12,0,0,17.9,NAN,63.89,NAN,NAN,NAN,NAN,90.3,804,NAN,NAN,NAN,NAN,337.5,16.86634,15.74078,0.077 ,0.227 ,0.510 ,NAN
2017,7,12,12,30,0,18.2,NAN,63.44,NAN,NAN,NAN,NAN,90.3,942,NAN,NAN,NAN,NAN,382.7,17.17561,15.8795,0.077 ,0.227 ,0.510 ,NAN
2017,7,12,13,0,0,17.82,NAN,65.09,NAN,NAN,NAN,NAN,90.3,924,NAN,NAN,NAN,NAN,373.1,17.42983,16.03683,0.077 ,0.226 ,0.510 ,NAN
2017,7,12,13,30,0,17.83,NAN,63.93,NAN,NAN,NAN,NAN,90.3,790.8,NAN,NAN,NAN,NAN,324.6,17.62918,16.19051,0.077 ,0.225 ,0.510 ,NAN
2017,7,12,14,0,0,18.42,NAN,62.65,NAN,NAN,NAN,NAN,90.3,1481,NAN,NAN,NAN,NAN,584,17.83216,16.34034,0.077 ,0.225 ,0.510 ,NAN
2017,7,12,14,30,0,20.12,NAN,57.18,NAN,NAN,NAN,NAN,90.3,1919,NAN,NAN,NAN,NAN,768.2,18.15036,16.48796,0.077 ,0.225 ,0.510 ,NAN
2017,7,12,15,0,0,19.3,NAN,59.67,NAN,NAN,NAN,NAN,90.3,1302,NAN,NAN,NAN,NAN,529.4,18.67565,16.69471,0.077 ,0.224 ,0.510 ,NAN
2017,7,12,15,30,0,18.98,NAN,62.22,NAN,NAN,NAN,NAN,90.3,494.6,NAN,NAN,NAN,NAN,194,18.91128,16.93235,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,16,0,0,17.09,NAN,76.59,NAN,NAN,NAN,NAN,90.4,216.6,NAN,NAN,NAN,NAN,77.67,18.93244,17.12424,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,16,30,0,15.49,NAN,91.5,NAN,NAN,NAN,NAN,90.4,300.6,NAN,NAN,NAN,NAN,113.5,18.75107,17.23294,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,17,0,0,15.49,NAN,91.9,NAN,NAN,NAN,NAN,90.4,255.8,NAN,NAN,NAN,NAN,99.8,18.58031,17.25799,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,17,30,0,15.73,NAN,92.9,NAN,NAN,NAN,NAN,90.4,240.4,NAN,NAN,NAN,NAN,96.6,18.43979,17.24646,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,18,0,0,15.51,NAN,93.6,NAN,NAN,NAN,NAN,90.4,167.5,NAN,NAN,NAN,NAN,69.16,18.3269,17.22409,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,18,30,0,15.47,NAN,94.8,NAN,NAN,NAN,NAN,90.4,128.4,NAN,NAN,NAN,NAN,50.43,18.1967,17.196,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,19,0,0,15.21,NAN,97.5,NAN,NAN,NAN,NAN,90.4,68.86,NAN,NAN,NAN,NAN,26.61,18.06785,17.15281,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,19,30,0,15.11,NAN,98.6,NAN,NAN,NAN,NAN,90.4,46.65,NAN,NAN,NAN,NAN,18.76,17.9198,17.10192,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,20,0,0,14.99,NAN,98.9,NAN,NAN,NAN,NAN,90.4,39.39,NAN,NAN,NAN,NAN,16.22,17.76283,17.0345,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,20,30,0,14.82,NAN,99.3,NAN,NAN,NAN,NAN,90.4,13.74,NAN,NAN,NAN,NAN,5.229,17.61594,16.96251,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,21,0,0,14.59,NAN,99.6,NAN,NAN,NAN,NAN,90.4,2.502,NAN,NAN,NAN,NAN,0.326,17.4744,16.88344,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,21,30,0,14.29,NAN,99.8,NAN,NAN,NAN,NAN,90.4,0.07,NAN,NAN,NAN,NAN,0,17.3186,16.80084,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,22,0,0,14.16,NAN,100,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,17.16729,16.70924,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,22,30,0,14.09,NAN,100,NAN,NAN,NAN,NAN,90.4,0.001,NAN,NAN,NAN,NAN,0,17.03104,16.62144,0.077 ,0.223 ,0.510 ,NAN
2017,7,12,23,0,0,14.08,NAN,100,NAN,NAN,NAN,NAN,90.4,0.004,NAN,NAN,NAN,NAN,0,16.90733,16.53096,0.077 ,0.222 ,0.510 ,NAN
2017,7,12,23,30,0,14.04,NAN,99.9,NAN,NAN,NAN,NAN,90.4,0.002,NAN,NAN,NAN,NAN,0.001,16.79484,16.4449,0.077 ,0.222 ,0.510 ,NAN
2017,7,12,24,0,0,13.97,NAN,99.8,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,16.68509,16.35851,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,0,30,0,13.82,NAN,99.8,NAN,NAN,NAN,NAN,90.4,0.002,NAN,NAN,NAN,NAN,0,16.58349,16.27777,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,1,0,0,13.62,NAN,100,NAN,NAN,NAN,NAN,90.4,0.001,NAN,NAN,NAN,NAN,0,16.4807,16.20051,0.077 ,0.223 ,0.509 ,NAN
2017,7,13,1,30,0,13.61,NAN,99.4,NAN,NAN,NAN,NAN,90.4,0.001,NAN,NAN,NAN,NAN,0,16.37649,16.12189,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,2,0,0,13.46,NAN,99.6,NAN,NAN,NAN,NAN,90.4,0.003,NAN,NAN,NAN,NAN,0,16.2659,16.04209,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,2,30,0,13.7,NAN,98.6,NAN,NAN,NAN,NAN,90.4,0.004,NAN,NAN,NAN,NAN,0,16.16116,15.95971,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,3,0,0,13.75,NAN,98.4,NAN,NAN,NAN,NAN,90.4,0.002,NAN,NAN,NAN,NAN,0,16.07352,15.88236,0.077 ,0.222 ,0.509 ,NAN
2017,7,13,3,30,0,13.81,NAN,97.7,NAN,NAN,NAN,NAN,90.4,0,NAN,NAN,NAN,NAN,0,15.99767,15.8061,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,4,0,0,13.79,NAN,97.6,NAN,NAN,NAN,NAN,90.4,0.024,NAN,NAN,NAN,NAN,0.006,15.93174,15.737,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,4,30,0,13.78,NAN,97.4,NAN,NAN,NAN,NAN,90.4,1.197,NAN,NAN,NAN,NAN,0.267,15.87321,15.67435,0.077 ,0.222 ,0.510 ,NAN
2017,7,13,5,0,0,13.81,NAN,97.1,NAN,NAN,NAN,NAN,90.4,9.31,NAN,NAN,NAN,NAN,2.84,15.81107,15.61638,0.077 ,0.222 ,0.509 ,NAN
2017,7,13,5,30,0,13.78,NAN,96.8,NAN,NAN,NAN,NAN,90.4,38.8,NAN,NAN,NAN,NAN,14.67,15.75716,15.5584,0.077 ,0.222 ,0.510 ,NAN
